Player,Agents,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team_x,Opp_Team_x,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Map,Patch_x,total_rounds,win_rate,KPR,DPR,APR,FKPR,FKWR,FDPR,ct_wr,t_wr,RESULT,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,Team_y,Opp_Team_y,Patch_y,total_mult_kill,total_clutch,MKPR,CPR,0,astra,breach,brimstone,cypher,jett,killjoy,omen,phoenix,raze,reyna,sage,skye,sova,viper,yoru
wilfps,cypher,178,12,17,10,-5,101.2,13,0,2,-2,8297,BD,IMP,8,13,3,6,5,7,ASCENT,0.0,21,38.1,0.57,0.81,0.48,0.0,0.0,0.1,33.33,41.67,L,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40,1,0,BD,IMP,0.0,4.0,1.0,0.19,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gustt1nha,raze,285,16,6,8,10,173.2,19,3,1,2,8294,IMP,C,13,2,3,0,10,2,BIND,0.0,15,86.67,1.07,0.4,0.53,0.2,75.0,0.07,100.0,83.33,W,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,1,IMP,C,0.0,4.0,0.0,0.27,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Evilkyk,sova,266,17,6,4,11,134.1,30,2,1,1,8294,IMP,C,13,2,3,0,10,2,BIND,0.0,15,86.67,1.13,0.4,0.27,0.13,66.67,0.07,100.0,83.33,W,4,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,77,1,1,IMP,C,0.0,5.0,2.0,0.33,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tuyz,jett,240,12,8,7,4,139.3,38,5,3,2,8294,IMP,C,13,2,3,0,10,2,BIND,0.0,15,86.67,0.8,0.53,0.47,0.33,62.5,0.2,100.0,83.33,W,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,1,0,IMP,C,0.0,3.0,0.0,0.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rst,cypher,192,10,6,6,4,123.3,11,0,0,0,8294,IMP,C,13,2,3,0,10,2,BIND,0.0,15,86.67,0.67,0.4,0.4,0.0,0.0,0.0,100.0,83.33,W,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0,0,IMP,C,0.0,2.0,0.0,0.13,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Biscoit1n,omen,182,11,7,6,4,110.2,46,0,0,0,8294,IMP,C,13,2,3,0,10,2,BIND,0.0,15,86.67,0.73,0.47,0.4,0.0,0.0,0.0,100.0,83.33,W,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,9,0,IMP,C,0.0,2.0,0.0,0.13,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
nikinho,sova,202,10,13,3,-3,126.7,16,1,1,0,8294,C,IMP,2,13,2,10,0,3,BIND,0.0,15,13.33,0.67,0.87,0.2,0.07,50.0,0.07,16.67,0.0,L,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,C,IMP,0.0,2.0,0.0,0.13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
eternal,raze,200,9,14,2,-5,108.9,11,2,0,2,8294,C,IMP,2,13,2,10,0,3,BIND,0.0,15,13.33,0.6,0.93,0.13,0.13,100.0,0.0,16.67,0.0,L,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45,0,1,C,IMP,0.0,0.0,1.0,0.0,0.07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chl,cypher,137,6,13,1,-7,94.2,23,1,1,0,8294,C,IMP,2,13,2,10,0,3,BIND,0.0,15,13.33,0.4,0.87,0.07,0.07,50.0,0.07,16.67,0.0,L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,C,IMP,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
lugn,jett,122,5,13,3,-8,75.3,13,1,6,-5,8294,C,IMP,2,13,2,10,0,3,BIND,0.0,15,13.33,0.33,0.87,0.2,0.07,14.29,0.4,16.67,0.0,L,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,C,IMP,0.0,2.0,0.0,0.13,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bzkA,omen,65,3,13,1,-10,56.8,17,0,2,-2,8294,C,IMP,2,13,2,10,0,3,BIND,0.0,15,13.33,0.2,0.87,0.07,0.0,0.0,0.13,16.67,0.0,L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2,0,C,IMP,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Evilkyk,reyna,334,24,13,2,11,177.4,29,4,4,0,8294,IMP,C,13,6,7,5,6,1,HAVEN,0.0,19,68.42,1.26,0.68,0.11,0.21,50.0,0.21,58.33,85.71,W,5,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70,0,0,IMP,C,0.0,8.0,1.0,0.42,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gustt1nha,sova,221,15,8,11,7,157.8,19,0,1,-1,8294,IMP,C,13,6,7,5,6,1,HAVEN,0.0,19,68.42,0.79,0.42,0.58,0.0,0.0,0.05,58.33,85.71,W,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81,0,0,IMP,C,0.0,4.0,1.0,0.21,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tuyz,jett,217,16,12,4,4,134.9,19,3,2,1,8294,IMP,C,13,6,7,5,6,1,HAVEN,0.0,19,68.42,0.84,0.63,0.21,0.16,60.0,0.11,58.33,85.71,W,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,1,0,IMP,C,0.0,5.0,0.0,0.26,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rst,cypher,215,13,12,7,1,138.4,23,0,0,0,8294,IMP,C,13,6,7,5,6,1,HAVEN,0.0,19,68.42,0.68,0.63,0.37,0.0,0.0,0.0,58.33,85.71,W,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59,1,0,IMP,C,0.0,4.0,1.0,0.21,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Biscoit1n,omen,180,13,16,5,-3,92.6,28,1,4,-3,8294,IMP,C,13,6,7,5,6,1,HAVEN,0.0,19,68.42,0.68,0.84,0.26,0.05,20.0,0.21,58.33,85.71,W,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,3,0,IMP,C,0.0,4.0,0.0,0.21,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lugn,jett,271,18,18,2,0,165.8,26,4,5,-1,8294,C,IMP,6,13,1,6,5,7,HAVEN,0.0,19,31.58,0.95,0.95,0.11,0.21,44.44,0.26,14.29,41.67,L,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0,0,C,IMP,0.0,5.0,0.0,0.26,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
eternal,raze,222,12,16,7,-4,147.8,9,5,2,3,8294,C,IMP,6,13,1,6,5,7,HAVEN,0.0,19,31.58,0.63,0.84,0.37,0.26,71.43,0.11,14.29,41.67,L,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,1,0,C,IMP,0.0,1.0,0.0,0.05,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chl,cypher,167,11,15,2,-4,107.4,37,0,0,0,8294,C,IMP,6,13,1,6,5,7,HAVEN,0.0,19,31.58,0.58,0.79,0.11,0.0,0.0,0.0,14.29,41.67,L,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0,C,IMP,0.0,4.0,0.0,0.21,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nikinho,sova,158,11,16,1,-5,93.4,14,0,0,0,8294,C,IMP,6,13,1,6,5,7,HAVEN,0.0,19,31.58,0.58,0.84,0.05,0.0,0.0,0.0,14.29,41.67,L,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0,C,IMP,0.0,3.0,0.0,0.16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bzkA,omen,135,9,16,2,-7,90.8,20,2,1,1,8294,C,IMP,6,13,1,6,5,7,HAVEN,0.0,19,31.58,0.47,0.84,0.11,0.11,66.67,0.05,14.29,41.67,L,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,3,1,C,IMP,0.0,1.0,1.0,0.05,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gustt1nha,raze,305,22,9,2,13,176.3,22,1,4,-3,8246,IMP,CONC,13,5,6,0,7,5,ASCENT,0.0,18,72.22,1.22,0.5,0.11,0.06,20.0,0.22,100.0,58.33,W,3,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,73,1,0,IMP,CONC,1.14,6.0,1.0,0.33,0.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tuyz,jett,270,17,13,4,4,131.3,23,5,4,1,8246,IMP,CONC,13,5,6,0,7,5,ASCENT,0.0,18,72.22,0.94,0.72,0.22,0.28,55.56,0.22,100.0,58.33,W,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0,0,IMP,CONC,1.14,5.0,0.0,0.28,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Evilkyk,sova,249,15,10,8,5,156.2,26,2,0,2,8246,IMP,CONC,13,5,6,0,7,5,ASCENT,0.0,18,72.22,0.83,0.56,0.44,0.11,100.0,0.0,100.0,58.33,W,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0,1,IMP,CONC,1.14,3.0,0.0,0.17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Biscoit1n,omen,191,12,9,7,3,126.3,24,1,0,1,8246,IMP,CONC,13,5,6,0,7,5,ASCENT,0.0,18,72.22,0.67,0.5,0.39,0.06,100.0,0.0,100.0,58.33,W,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,3,0,IMP,CONC,1.14,2.0,0.0,0.11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rst,cypher,142,11,7,4,4,82.1,18,1,0,1,8246,IMP,CONC,13,5,6,0,7,5,ASCENT,0.0,18,72.22,0.61,0.39,0.22,0.06,100.0,0.0,100.0,58.33,W,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35,4,1,IMP,CONC,1.14,3.0,1.0,0.17,0.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
matxd,killjoy,203,14,14,2,0,136.6,15,0,1,-1,8246,CONC,IMP,5,13,5,7,0,6,ASCENT,0.0,18,27.78,0.78,0.78,0.11,0.0,0.0,0.06,41.67,0.0,L,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,1,1,CONC,IMP,1.14,4.0,0.0,0.22,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
shawk,raze,179,9,17,6,-8,120.8,6,3,0,3,8246,CONC,IMP,5,13,5,7,0,6,ASCENT,0.0,18,27.78,0.5,0.94,0.33,0.17,100.0,0.0,41.67,0.0,L,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,0,CONC,IMP,1.14,1.0,0.0,0.06,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gTTO,sova,150,7,16,6,-9,98.9,10,2,1,1,8246,CONC,IMP,5,13,5,7,0,6,ASCENT,0.0,18,27.78,0.39,0.89,0.33,0.11,66.67,0.06,41.67,0.0,L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,0,CONC,IMP,1.14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
taek,omen,147,9,15,1,-6,96.9,18,2,3,-1,8246,CONC,IMP,5,13,5,7,0,6,ASCENT,0.0,18,27.78,0.5,0.83,0.06,0.11,40.0,0.17,41.67,0.0,L,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41,0,0,CONC,IMP,1.14,2.0,1.0,0.11,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DEK,jett,132,9,15,1,-6,74.4,9,1,5,-4,8246,CONC,IMP,5,13,5,7,0,6,ASCENT,0.0,18,27.78,0.5,0.83,0.06,0.06,16.67,0.28,41.67,0.0,L,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,1,CONC,IMP,1.14,2.0,0.0,0.11,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tuyz,jett,362,26,12,5,14,211.7,19,9,0,9,8246,IMP,CONC,13,8,9,3,4,5,BIND,0.0,21,61.9,1.24,0.57,0.24,0.43,100.0,0.0,75.0,44.44,W,6,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,108,0,1,IMP,CONC,1.14,8.0,1.0,0.38,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Evilkyk,sova,248,18,12,8,6,159.6,24,3,2,1,8246,IMP,CONC,13,8,9,3,4,5,BIND,0.0,21,61.9,0.86,0.57,0.38,0.14,60.0,0.1,75.0,44.44,W,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77,2,3,IMP,CONC,1.14,4.0,0.0,0.19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
gustt1nha,raze,195,14,14,5,0,122.2,19,3,2,1,8246,IMP,CONC,13,8,9,3,4,5,BIND,0.0,21,61.9,0.67,0.67,0.24,0.14,60.0,0.1,75.0,44.44,W,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0,IMP,CONC,1.14,3.0,0.0,0.14,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
rst,cypher,163,13,10,9,3,165.5,22,0,1,-1,8246,IMP,CONC,13,8,9,3,4,5,BIND,0.0,21,61.9,0.62,0.48,0.43,0.0,0.0,0.05,75.0,44.44,W,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,1,0,IMP,CONC,1.14,3.0,0.0,0.14,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Biscoit1n,omen,135,12,12,6,0,91.2,27,1,0,1,8246,IMP,CONC,13,8,9,3,4,5,BIND,0.0,21,61.9,0.57,0.57,0.29,0.05,100.0,0.0,75.0,44.44,W,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,5,0,IMP,CONC,1.14,2.0,0.0,0.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DEK,jett,290,24,14,0,10,161.9,24,3,3,0,8246,CONC,IMP,8,13,5,4,3,9,BIND,0.0,21,38.1,1.14,0.67,0.0,0.14,50.0,0.14,55.56,25.0,L,3,2,2.0,0.0,0.0,1.0,0.0,1.0,0.0,70,3,1,CONC,IMP,1.14,7.0,2.0,0.33,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gTTO,sova,222,13,15,5,-2,157.0,18,2,2,0,8246,CONC,IMP,8,13,5,4,3,9,BIND,0.0,21,38.1,0.62,0.71,0.24,0.1,50.0,0.1,55.56,25.0,L,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63,0,2,CONC,IMP,1.14,3.0,1.0,0.14,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
matxd,killjoy,122,7,18,5,-11,96.0,9,0,3,-3,8246,CONC,IMP,8,13,5,4,3,9,BIND,0.0,21,38.1,0.33,0.86,0.24,0.0,0.0,0.14,55.56,25.0,L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,1,1,CONC,IMP,1.14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
taek,omen,119,7,17,5,-10,61.9,15,0,3,-3,8246,CONC,IMP,8,13,5,4,3,9,BIND,0.0,21,38.1,0.33,0.81,0.24,0.0,0.0,0.14,55.56,25.0,L,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3,0,CONC,IMP,1.14,2.0,0.0,0.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
shawk,raze,109,8,19,3,-11,53.5,15,0,5,-5,8246,CONC,IMP,8,13,5,4,3,9,BIND,0.0,21,38.1,0.38,0.9,0.14,0.0,0.0,0.24,55.56,25.0,L,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,CONC,IMP,1.14,2.0,0.0,0.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Evilkyk,sova,319,25,12,5,13,199.2,36,6,3,3,8236,IMP,Bimb,13,9,6,6,7,3,ASCENT,0.0,22,59.09,1.14,0.55,0.23,0.27,66.67,0.14,50.0,70.0,W,4,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91,0,0,IMP,Bimb,1.14,7.0,1.0,0.32,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
gustt1nha,raze,249,15,16,9,-1,170.7,26,1,2,-1,8236,IMP,Bimb,13,9,6,6,7,3,ASCENT,0.0,22,59.09,0.68,0.73,0.41,0.05,33.33,0.09,50.0,70.0,W,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0,1,IMP,Bimb,1.14,4.0,0.0,0.18,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tuyz,jett,237,19,11,3,8,143.5,30,3,1,2,8236,IMP,Bimb,13,9,6,6,7,3,ASCENT,0.0,22,59.09,0.86,0.5,0.14,0.14,75.0,0.05,50.0,70.0,W,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,0,IMP,Bimb,1.14,5.0,0.0,0.23,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Biscoit1n,omen,193,17,13,6,4,119.0,24,4,1,3,8236,IMP,Bimb,13,9,6,6,7,3,ASCENT,0.0,22,59.09,0.77,0.59,0.27,0.18,80.0,0.05,50.0,70.0,W,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2,0,IMP,Bimb,1.14,4.0,0.0,0.18,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rst,cypher,73,6,11,3,-5,82.5,8,0,1,-1,8236,IMP,Bimb,13,9,6,6,7,3,ASCENT,0.0,22,59.09,0.27,0.5,0.14,0.0,0.0,0.05,50.0,70.0,W,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,6,0,IMP,Bimb,1.14,0.0,1.0,0.0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cortezia,raze,334,23,17,5,6,187.5,17,6,4,2,8236,Bimb,IMP,9,13,3,7,6,6,ASCENT,0.0,22,40.91,1.05,0.77,0.23,0.27,60.0,0.18,30.0,50.0,L,2,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65,1,0,Bimb,IMP,1.14,6.0,0.0,0.27,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
strnx,sova,201,16,14,5,2,132.2,14,0,2,-2,8236,Bimb,IMP,9,13,3,7,6,6,ASCENT,0.0,22,40.91,0.73,0.64,0.23,0.0,0.0,0.09,30.0,50.0,L,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,4,0,Bimb,IMP,1.14,4.0,0.0,0.18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Warchaoz,jett,198,16,14,1,2,117.1,14,2,3,-1,8236,Bimb,IMP,9,13,3,7,6,6,ASCENT,0.0,22,40.91,0.73,0.64,0.05,0.09,40.0,0.14,30.0,50.0,L,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57,2,0,Bimb,IMP,1.14,4.0,0.0,0.18,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
spartaN,omen,91,6,20,4,-14,57.1,17,0,3,-3,8236,Bimb,IMP,9,13,3,7,6,6,ASCENT,0.0,22,40.91,0.27,0.91,0.18,0.0,0.0,0.14,30.0,50.0,L,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,1,Bimb,IMP,1.14,1.0,0.0,0.05,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
smz,killjoy,67,2,17,4,-15,56.8,8,0,2,-2,8236,Bimb,IMP,9,13,3,7,6,6,ASCENT,0.0,22,40.91,0.09,0.77,0.18,0.0,0.0,0.09,30.0,50.0,L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,Bimb,IMP,1.14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rhamurti,sova,231,13,15,6,-2,148.8,15,1,3,-2,9426,DLWZK,IMP,5,13,4,8,1,5,BIND,0.0,18,27.78,0.72,0.83,0.33,0.06,25.0,0.17,33.33,16.67,L,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56,2,0,DLWZ,IMP,2.01,3.0,1.0,0.17,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
heat,jett,218,15,12,2,3,129.6,42,1,3,-2,9426,DLWZK,IMP,5,13,4,8,1,5,BIND,0.0,18,27.78,0.83,0.67,0.11,0.06,25.0,0.17,33.33,16.67,L,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63,0,1,DLWZ,IMP,2.01,4.0,1.0,0.22,0.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BRNWOWZK1,raze,176,10,15,5,-5,127.4,19,0,2,-2,9426,DLWZK,IMP,5,13,4,8,1,5,BIND,0.0,18,27.78,0.56,0.83,0.28,0.0,0.0,0.11,33.33,16.67,L,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,2,1,DLWZ,IMP,2.01,3.0,0.0,0.17,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fluyr,cypher,147,7,17,7,-10,91.5,11,1,4,-3,9426,DLWZK,IMP,5,13,4,8,1,5,BIND,0.0,18,27.78,0.39,0.94,0.39,0.06,20.0,0.22,33.33,16.67,L,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,1,0,DLWZ,IMP,2.01,3.0,0.0,0.17,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
zam,omen,134,8,17,1,-9,88.3,27,1,2,-1,9426,DLWZK,IMP,5,13,4,8,1,5,BIND,0.0,18,27.78,0.44,0.94,0.06,0.06,33.33,0.11,33.33,16.67,L,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,DLWZ,IMP,2.01,1.0,0.0,0.06,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Evilkyk,sova,393,26,9,10,17,244.8,34,7,1,6,9426,IMP,DLWZK,13,5,5,1,8,4,BIND,0.0,18,72.22,1.44,0.5,0.56,0.39,87.5,0.06,83.33,66.67,W,3,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,110,0,0,IMP,DLWZ,2.01,7.0,1.0,0.39,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tuyz,raze,301,19,13,8,6,198.1,23,3,1,2,9426,IMP,DLWZK,13,5,5,1,8,4,BIND,0.0,18,72.22,1.06,0.72,0.44,0.17,75.0,0.06,83.33,66.67,W,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0,0,IMP,DLWZ,2.01,5.0,0.0,0.28,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Biscoit1n,jett,187,11,12,7,-1,102.7,22,3,2,1,9426,IMP,DLWZK,13,5,5,1,8,4,BIND,0.0,18,72.22,0.61,0.67,0.39,0.17,60.0,0.11,83.33,66.67,W,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42,0,2,IMP,DLWZ,2.01,3.0,1.0,0.17,0.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rst,cypher,145,11,9,4,2,66.4,6,1,0,1,9426,IMP,DLWZK,13,5,5,1,8,4,BIND,0.0,18,72.22,0.61,0.5,0.22,0.06,100.0,0.0,83.33,66.67,W,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1,0,IMP,DLWZ,2.01,3.0,0.0,0.17,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gustt1nha,omen,125,9,10,10,-1,65.5,24,0,0,0,9426,IMP,DLWZK,13,5,5,1,8,4,BIND,0.0,18,72.22,0.5,0.56,0.56,0.0,0.0,0.0,83.33,66.67,W,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,9,2,IMP,DLWZ,2.01,1.0,1.0,0.06,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rhamurti,sova,252,21,18,8,3,157.0,26,4,2,2,9426,DLWZK,IMP,11,13,4,8,7,5,ASCENT,0.0,24,45.83,0.88,0.75,0.33,0.17,66.67,0.08,33.33,58.33,L,0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,61,4,1,DLWZ,IMP,2.01,3.0,2.0,0.12,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BRNWOWZK1,raze,228,15,18,9,-3,149.4,12,1,3,-2,9426,DLWZK,IMP,11,13,4,8,7,5,ASCENT,0.0,24,45.83,0.62,0.75,0.38,0.04,25.0,0.12,33.33,58.33,L,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0,0,DLWZ,IMP,2.01,6.0,0.0,0.25,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fluyr,killjoy,203,16,19,5,-3,128.3,12,2,1,1,9426,DLWZK,IMP,11,13,4,8,7,5,ASCENT,0.0,24,45.83,0.67,0.79,0.21,0.08,66.67,0.04,33.33,58.33,L,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,3,0,DLWZ,IMP,2.01,4.0,0.0,0.17,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
heat,jett,170,16,21,3,-5,116.5,31,2,4,-2,9426,DLWZK,IMP,11,13,4,8,7,5,ASCENT,0.0,24,45.83,0.67,0.88,0.12,0.08,33.33,0.17,33.33,58.33,L,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0,1,DLWZ,IMP,2.01,4.0,0.0,0.17,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
zam,omen,137,13,17,5,-4,102.2,15,2,3,-1,9426,DLWZK,IMP,11,13,4,8,7,5,ASCENT,0.0,24,45.83,0.54,0.71,0.21,0.08,40.0,0.12,33.33,58.33,L,1,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,41,2,1,DLWZ,IMP,2.01,1.0,2.0,0.04,0.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tuyz,raze,290,27,16,3,11,172.5,33,3,2,1,9426,IMP,DLWZK,13,11,5,7,8,4,ASCENT,0.0,24,54.17,1.12,0.67,0.12,0.12,60.0,0.08,41.67,66.67,W,4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70,3,0,IMP,DLWZ,2.01,7.0,0.0,0.29,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
