Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Map,Patch
patochovsk,2,0,0,0,1,0,0.0,0.0,0.0,45,1,1,11986,Inga,fave,HAVEN,2.03
Pernalonga,2,2,0,1,0,0,0.0,0.0,0.0,52,0,0,11986,Inga,fave,HAVEN,2.03
ceegu1N,2,1,0,0,0,0,0.0,0.0,0.0,44,3,0,11986,Inga,fave,HAVEN,2.03
jacobin,2,1,0,0,0,0,0.0,0.0,0.0,30,2,1,11986,Inga,fave,HAVEN,2.03
ducK,3,0,1,0,0,1,0.0,0.0,0.0,57,0,2,11986,Inga,fave,HAVEN,2.03
cad,3,1,0,0,0,0,0.0,0.0,0.0,67,1,1,11986,fave,Inga,HAVEN,2.03
LKSHOW,4,0,0,0,0,0,0.0,0.0,0.0,57,2,1,11986,fave,Inga,HAVEN,2.03
Nether,1,1,0,0,0,0,0.0,0.0,0.0,29,5,0,11986,fave,Inga,HAVEN,2.03
dio9x,4,0,0,0,0,1,0.0,0.0,0.0,56,0,0,11986,fave,Inga,HAVEN,2.03
aspas,3,3,0,0,1,0,0.0,0.0,0.0,59,1,0,11986,fave,Inga,HAVEN,2.03
patochovsk,3,1,1,0.0,0,0.0,0.0,0.0,0.0,76,0,0,11986,Inga,fave,BIND,2.03
Pernalonga,5,0,1,0.0,1,0.0,0.0,0.0,0.0,69,0,3,11986,Inga,fave,BIND,2.03
ceegu1N,4,1,0,0.0,0,0.0,0.0,0.0,0.0,60,1,1,11986,Inga,fave,BIND,2.03
jacobin,2,0,0,0.0,0,0.0,0.0,0.0,0.0,36,6,0,11986,Inga,fave,BIND,2.03
ducK,2,1,0,0.0,0,0.0,0.0,0.0,0.0,53,3,1,11986,Inga,fave,BIND,2.03
cad,0,0,0,0.0,0,0.0,0.0,0.0,0.0,31,0,2,11986,fave,Inga,BIND,2.03
LKSHOW,1,1,0,0.0,0,0.0,0.0,0.0,0.0,44,3,1,11986,fave,Inga,BIND,2.03
Nether,1,1,0,0.0,0,0.0,0.0,0.0,0.0,28,1,0,11986,fave,Inga,BIND,2.03
dio9x,1,1,0,0.0,0,0.0,0.0,0.0,0.0,47,3,0,11986,fave,Inga,BIND,2.03
aspas,5,1,0,0.0,0,0.0,0.0,0.0,0.0,58,0,0,11986,fave,Inga,BIND,2.03
patochovsk,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0,0,11986,Inga,fave,ASCENT,2.03
Pernalonga,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,11986,Inga,fave,ASCENT,2.03
ceegu1N,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,34,1,1,11986,Inga,fave,ASCENT,2.03
jacobin,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,45,5,1,11986,Inga,fave,ASCENT,2.03
ducK,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,70,1,0,11986,Inga,fave,ASCENT,2.03
cad,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,0,11986,fave,Inga,ASCENT,2.03
LKSHOW,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,60,3,0,11986,fave,Inga,ASCENT,2.03
Nether,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,33,2,0,11986,fave,Inga,ASCENT,2.03
dio9x,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,11986,fave,Inga,ASCENT,2.03
aspas,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,61,1,1,11986,fave,Inga,ASCENT,2.03
patochovsk,3,0,0.0,0.0,0,0,0.0,0.0,0.0,49,1,1,11988,Inga,K,BIND,2.03
Pernalonga,3,3,0.0,0.0,0,0,0.0,0.0,0.0,50,1,0,11988,Inga,K,BIND,2.03
ceegu1N,4,3,0.0,0.0,1,0,0.0,0.0,0.0,69,1,0,11988,Inga,K,BIND,2.03
jacobin,4,0,0.0,0.0,1,0,0.0,0.0,0.0,43,4,1,11988,Inga,K,BIND,2.03
ducK,5,0,0.0,0.0,1,0,0.0,0.0,0.0,42,1,0,11988,Inga,K,BIND,2.03
Nozwerr,6,1,0.0,0.0,0,1,0.0,0.0,0.0,78,2,0,11988,K,Inga,BIND,2.03
Tixinha,3,0,0.0,0.0,0,0,0.0,0.0,0.0,39,1,0,11988,K,Inga,BIND,2.03
Leox,4,0,0.0,0.0,0,0,0.0,0.0,0.0,56,0,0,11988,K,Inga,BIND,2.03
spacca,3,0,0.0,0.0,0,0,0.0,0.0,0.0,58,1,2,11988,K,Inga,BIND,2.03
BiDa,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36,3,1,11988,K,Inga,BIND,2.03
patochovsk,4,1,0,0.0,0,0,0.0,0.0,0.0,59,0,0,11988,Inga,K,ASCENT,2.03
Pernalonga,4,2,0,0.0,1,1,0.0,0.0,0.0,73,2,1,11988,Inga,K,ASCENT,2.03
ceegu1N,2,1,0,0.0,0,0,0.0,0.0,0.0,22,1,1,11988,Inga,K,ASCENT,2.03
jacobin,0,0,0,0.0,0,0,0.0,0.0,0.0,25,4,0,11988,Inga,K,ASCENT,2.03
ducK,3,1,0,0.0,0,0,0.0,0.0,0.0,47,2,0,11988,Inga,K,ASCENT,2.03
Nozwerr,2,1,1,0.0,0,0,0.0,0.0,0.0,73,0,0,11988,K,Inga,ASCENT,2.03
Tixinha,2,0,0,0.0,0,0,0.0,0.0,0.0,40,1,1,11988,K,Inga,ASCENT,2.03
Leox,2,0,0,0.0,0,0,0.0,0.0,0.0,55,1,0,11988,K,Inga,ASCENT,2.03
spacca,1,1,0,0.0,0,0,0.0,0.0,0.0,67,1,0,11988,K,Inga,ASCENT,2.03
BiDa,1,1,0,0.0,0,0,0.0,0.0,0.0,48,0,0,11988,K,Inga,ASCENT,2.03
