Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Map,Patch
NANZIN,2,0,0,0.0,0,0,0.0,0,0.0,31,4,0,6631,Vivo,HAVA,ASCENT,1.12
flainzz,5,0,0,0.0,0,0,0.0,0,0.0,26,2,0,6631,Vivo,HAVA,ASCENT,1.12
patochovsk,4,3,0,0.0,0,0,0.0,0,0.0,41,0,2,6631,Vivo,HAVA,ASCENT,1.12
FLG1,5,0,0,0.0,0,0,0.0,0,0.0,43,5,0,6631,Vivo,HAVA,ASCENT,1.12
NikkoLAN,1,1,0,0.0,1,1,0.0,0,0.0,57,2,2,6631,Vivo,HAVA,ASCENT,1.12
pleets,2,2,0,0.0,0,0,0.0,0,0.0,38,0,1,6631,HAVA,Vivo,ASCENT,1.12
bNhardneja,2,0,0,0.0,0,0,0.0,0,0.0,43,4,2,6631,HAVA,Vivo,ASCENT,1.12
shion,4,2,1,0.0,0,0,0.0,1,0.0,55,5,1,6631,HAVA,Vivo,ASCENT,1.12
pMdr1,6,1,0,0.0,0,0,0.0,0,0.0,38,0,1,6631,HAVA,Vivo,ASCENT,1.12
Myssen,3,2,0,0.0,0,0,0.0,0,0.0,55,3,1,6631,HAVA,Vivo,ASCENT,1.12
pleets,3,0,0.0,0.0,1,0,0.0,0.0,0.0,80,2,0,6629,HAVA,tiob,ASCENT,1.12
bNhardneja,3,0,0.0,0.0,0,0,0.0,0.0,0.0,74,1,1,6629,HAVA,tiob,ASCENT,1.12
shion,9,1,0.0,0.0,0,0,0.0,0.0,0.0,83,3,1,6629,HAVA,tiob,ASCENT,1.12
pMdr1,2,1,0.0,0.0,0,0,0.0,0.0,0.0,44,0,0,6629,HAVA,tiob,ASCENT,1.12
Myssen,1,0,0.0,0.0,0,0,0.0,0.0,0.0,35,1,1,6629,HAVA,tiob,ASCENT,1.12
NandeX,2,1,0.0,0.0,0,1,0.0,0.0,0.0,59,1,0,6629,tiob,HAVA,ASCENT,1.12
dtt1,2,1,0.0,0.0,0,0,0.0,0.0,0.0,48,0,0,6629,tiob,HAVA,ASCENT,1.12
Rub1ka,3,0,0.0,0.0,0,0,0.0,0.0,0.0,45,4,0,6629,tiob,HAVA,ASCENT,1.12
Igaum,1,0,0.0,0.0,0,0,0.0,0.0,0.0,28,3,0,6629,tiob,HAVA,ASCENT,1.12
Hastad,2,1,0.0,0.0,0,0,0.0,0.0,0.0,66,1,0,6629,tiob,HAVA,ASCENT,1.12
pleets,5,2,0.0,0.0,0,0,0.0,0.0,0.0,90,2,1,6629,HAVA,tiob,HAVEN,1.12
bNhardneja,4,0,0.0,0.0,0,0,0.0,0.0,0.0,51,4,0,6629,HAVA,tiob,HAVEN,1.12
shion,4,0,0.0,0.0,0,1,0.0,0.0,0.0,73,3,0,6629,HAVA,tiob,HAVEN,1.12
pMdr1,2,2,0.0,0.0,0,0,0.0,0.0,0.0,57,0,0,6629,HAVA,tiob,HAVEN,1.12
Myssen,3,0,0.0,0.0,1,0,0.0,0.0,0.0,41,1,1,6629,HAVA,tiob,HAVEN,1.12
NandeX,0,3,0.0,0.0,0,0,0.0,0.0,0.0,71,0,0,6629,tiob,HAVA,HAVEN,1.12
dtt1,3,0,0.0,0.0,0,0,0.0,0.0,0.0,42,1,0,6629,tiob,HAVA,HAVEN,1.12
Rub1ka,2,1,0.0,0.0,0,0,0.0,0.0,0.0,43,2,0,6629,tiob,HAVA,HAVEN,1.12
Igaum,1,0,0.0,0.0,0,0,0.0,0.0,0.0,24,1,0,6629,tiob,HAVA,HAVEN,1.12
