Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Patch,Map,Num_maps
jacobin,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,17752,Inga,FURI,,MATCH,2
pleets,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,17753,HL,FURI,,MATCH,2
shion,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,17753,HL,FURI,,MATCH,2
Myssen,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,17753,HL,FURI,,MATCH,2
liazzi,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,17753,HL,FURI,,MATCH,2
heat,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,17753,HL,FURI,,MATCH,2
xand,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,17753,FURI,HL,,MATCH,2
Nozwerr,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,72.0,3.0,2.0,17753,FURI,HL,,MATCH,2
Quick,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1.0,0.0,17753,FURI,HL,,MATCH,2
Khalil,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,8.0,2.0,17753,FURI,HL,,MATCH,2
txddy,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,6.0,0.0,17753,FURI,HL,,MATCH,2
fra,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,10.0,3.0,17754,SHK,FURI,,MATCH,3
light,9.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,58.0,1.0,1.0,17754,SHK,FURI,,MATCH,3
prozin,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,1.0,3.0,17754,SHK,FURI,,MATCH,3
deNaro,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,5.0,2.0,17754,SHK,FURI,,MATCH,3
gaabxx,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,0.0,0.0,17754,SHK,FURI,,MATCH,3
xand,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,0.0,0.0,17754,FURI,SHK,,MATCH,3
Nozwerr,9.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,62.0,3.0,2.0,17754,FURI,SHK,,MATCH,3
Quick,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,1.0,17754,FURI,SHK,,MATCH,3
