Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Patch,Map,Num_maps
GuhRVN,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,7.0,1.0,13525,Rise,JAG,2.04,MATCH,1
leonzhet,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,13525,Rise,JAG,2.04,MATCH,1
DmL,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,13525,Rise,JAG,2.04,MATCH,1
glym,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,0.0,13525,Rise,JAG,2.04,MATCH,1
Slag,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,13525,Rise,JAG,2.04,MATCH,1
GuhRVN,4.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,10.0,1.0,13529,Rise,HL,2.04,MATCH,3
leonzhet,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,42.0,4.0,1.0,13529,Rise,HL,2.04,MATCH,3
DmL,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,13529,Rise,HL,2.04,MATCH,3
glym,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,5.0,0.0,13529,Rise,HL,2.04,MATCH,3
Slag,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,2.0,1.0,13529,Rise,HL,2.04,MATCH,3
pleets,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,8.0,1.0,13529,HL,Rise,2.04,MATCH,3
shion,10.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,68.0,3.0,7.0,13529,HL,Rise,2.04,MATCH,3
Myssen,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,2.0,0.0,13529,HL,Rise,2.04,MATCH,3
liazzi,10.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,2.0,2.0,13529,HL,Rise,2.04,MATCH,3
heat,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,13529,HL,Rise,2.04,MATCH,3
GuhRVN,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,58.0,15.0,1.0,14097,Rise,LPX,,MATCH,2
leonzhet,12.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,73.0,1.0,2.0,14097,Rise,LPX,,MATCH,2
DmL,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,1.0,14097,Rise,LPX,,MATCH,2
glym,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,14097,Rise,LPX,,MATCH,2
Slag,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,0.0,14097,Rise,LPX,,MATCH,2
hwk,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,14097,LPX,Rise,,MATCH,2
volski,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,14097,LPX,Rise,,MATCH,2
frangola,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0,14097,LPX,Rise,,MATCH,2
Brux0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,4.0,1.0,14097,LPX,Rise,,MATCH,2
TpRz1K,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,48.0,5.0,1.0,14097,LPX,Rise,,MATCH,2
Nyang,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,5.0,0.0,14200,GL,Rise,,MATCH,1
fznnn,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,1.0,14200,GL,Rise,,MATCH,1
JhoW,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,0.0,14200,GL,Rise,,MATCH,1
Jonn,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1.0,1.0,14200,GL,Rise,,MATCH,1
mwzera,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0.0,14200,GL,Rise,,MATCH,1
