Player,Agents,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team_x,Opp_Team_x,rounds_won,rounds_lost,Map,Patch_x,total_rounds,win_rate,KPR,DPR,APR,FKPR,FDPR,RESULT,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,Team_y,Opp_Team_y,Patch_y,Team,Pistol_W,Pistol_P,Pistol_WR,Eco_0_5_P,Eco_0_5_W,Eco_0_5_WR,Semi_Eco_5_10_P,Semi_Eco_5_10_W,Semi_Eco_5_10_WR,Semi_Buy_10_20_P,Semi_Buy_10_20_W,Semi_Buy_10_20_WR,Full_Buy_20_P,Full_Buy_20_W,Full_Buy_20_WR,Opp_team,Num_maps,Patch
ceegu1N,omen,213,19,16,5,3,140.1,15,1,1,0,8243,Inga,P,13,10,ASCENT,1.14,23,56.52,0.83,0.7,0.22,0.04,0.04,W,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,5,1,Inga,P,1.14,Inga,2,2,100.0,2,2,100.0,2,1,50.0,7,3,43.0,12,7,58.0,AU POINT,1.0,1.14
dio9x,cypher,213,19,14,1,5,140.4,19,1,2,-1,8243,Inga,P,13,10,ASCENT,1.14,23,56.52,0.83,0.61,0.04,0.04,0.09,W,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52,2,1,Inga,P,1.14,Inga,2,2,100.0,2,2,100.0,2,1,50.0,7,3,43.0,12,7,58.0,AU POINT,1.0,1.14
ducK,sova,202,13,20,12,-7,139.0,21,2,2,0,8243,Inga,P,13,10,ASCENT,1.14,23,56.52,0.57,0.87,0.52,0.09,0.09,W,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,1,0,Inga,P,1.14,Inga,2,2,100.0,2,2,100.0,2,1,50.0,7,3,43.0,12,7,58.0,AU POINT,1.0,1.14
Pernalonga,raze,191,14,17,6,-3,120.0,14,3,7,-4,8243,Inga,P,13,10,ASCENT,1.14,23,56.52,0.61,0.74,0.26,0.13,0.3,W,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0,1,Inga,P,1.14,Inga,2,2,100.0,2,2,100.0,2,1,50.0,7,3,43.0,12,7,58.0,AU POINT,1.0,1.14
ducK,sova,324,26,18,11,8,196.3,20,2,2,0,8243,Inga,P,11,13,BIND,1.14,24,45.83,1.08,0.75,0.46,0.08,0.08,L,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77,1,1,Inga,P,1.14,Inga,1,2,50.0,3,1,33.0,0,0,,6,1,17.0,15,9,60.0,AU POINT,1.0,1.14
Pernalonga,raze,256,21,18,10,3,184.8,13,5,3,2,8243,Inga,P,11,13,BIND,1.14,24,45.83,0.88,0.75,0.42,0.21,0.12,L,7,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69,0,1,Inga,P,1.14,Inga,1,2,50.0,3,1,33.0,0,0,,6,1,17.0,15,9,60.0,AU POINT,1.0,1.14
jacobin,breach,185,14,16,9,-2,120.4,22,4,0,4,8243,Inga,P,11,13,BIND,1.14,24,45.83,0.58,0.67,0.38,0.17,0.0,L,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2,0,Inga,P,1.14,Inga,1,2,50.0,3,1,33.0,0,0,,6,1,17.0,15,9,60.0,AU POINT,1.0,1.14
dio9x,cypher,179,16,18,1,-2,106.8,34,1,2,-1,8243,Inga,P,11,13,BIND,1.14,24,45.83,0.67,0.75,0.04,0.04,0.08,L,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,1,0,Inga,P,1.14,Inga,1,2,50.0,3,1,33.0,0,0,,6,1,17.0,15,9,60.0,AU POINT,1.0,1.14
ceegu1N,omen,144,13,17,7,-4,80.2,2,1,4,-3,8243,Inga,P,11,13,BIND,1.14,24,45.83,0.54,0.71,0.29,0.04,0.17,L,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,4,0,Inga,P,1.14,Inga,1,2,50.0,3,1,33.0,0,0,,6,1,17.0,15,9,60.0,AU POINT,1.0,1.14
dio9x,cypher,305,18,8,7,10,178.1,12,1,0,1,5280,Inga,FKL,13,2,SPLIT,1.12,15,86.67,1.2,0.53,0.47,0.07,0.0,W,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,1,1,Inga,FKL,1.12,Inga,2,2,100.0,2,2,100.0,0,0,,4,4,100.0,9,7,78.0,FKL,1.0,1.12
ducK,jett,273,15,8,3,7,147.2,25,4,0,4,5280,Inga,FKL,13,2,SPLIT,1.12,15,86.67,1.0,0.53,0.2,0.27,0.0,W,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0,0,Inga,FKL,1.12,Inga,2,2,100.0,2,2,100.0,0,0,,4,4,100.0,9,7,78.0,FKL,1.0,1.12
Pernalonga,raze,256,14,9,2,5,155.4,15,3,1,2,5280,Inga,FKL,13,2,SPLIT,1.12,15,86.67,0.93,0.6,0.13,0.2,0.07,W,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0,0,Inga,FKL,1.12,Inga,2,2,100.0,2,2,100.0,0,0,,4,4,100.0,9,7,78.0,FKL,1.0,1.12
ceegu1N,brimstone,230,13,10,4,3,137.3,13,3,1,2,5280,Inga,FKL,13,2,SPLIT,1.12,15,86.67,0.87,0.67,0.27,0.2,0.07,W,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50,0,1,Inga,FKL,1.12,Inga,2,2,100.0,2,2,100.0,0,0,,4,4,100.0,9,7,78.0,FKL,1.0,1.12
jacobin,breach,184,10,5,10,5,123.1,43,0,2,-2,5280,Inga,FKL,13,2,SPLIT,1.12,15,86.67,0.67,0.33,0.67,0.0,0.13,W,1,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,52,2,2,Inga,FKL,1.12,Inga,2,2,100.0,2,2,100.0,0,0,,4,4,100.0,9,7,78.0,FKL,1.0,1.12
jacobin,raze,257,15,14,0,1,137.0,22,2,1,1,5280,Inga,FKL,4,13,HAVEN,1.12,17,23.53,0.88,0.82,0.0,0.12,0.06,L,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59,1,0,Inga,FKL,1.12,Inga,0,2,0.0,3,0,0.0,2,0,0.0,6,2,33.0,6,2,33.0,FKL,1.0,1.12
Pernalonga,phoenix,225,12,13,3,-1,131.9,36,3,4,-1,5280,Inga,FKL,4,13,HAVEN,1.12,17,23.53,0.71,0.76,0.18,0.18,0.24,L,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64,1,0,Inga,FKL,1.12,Inga,0,2,0.0,3,0,0.0,2,0,0.0,6,2,33.0,6,2,33.0,FKL,1.0,1.12
dio9x,sova,217,11,14,4,-3,133.4,23,0,1,-1,5280,Inga,FKL,4,13,HAVEN,1.12,17,23.53,0.65,0.82,0.24,0.0,0.06,L,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,1,0,Inga,FKL,1.12,Inga,0,2,0.0,3,0,0.0,2,0,0.0,6,2,33.0,6,2,33.0,FKL,1.0,1.12
ceegu1N,brimstone,132,7,15,4,-8,93.1,14,0,3,-3,5280,Inga,FKL,4,13,HAVEN,1.12,17,23.53,0.41,0.88,0.24,0.0,0.18,L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1,0,Inga,FKL,1.12,Inga,0,2,0.0,3,0,0.0,2,0,0.0,6,2,33.0,6,2,33.0,FKL,1.0,1.12
ducK,cypher,112,6,15,3,-9,63.1,22,1,2,-1,5280,Inga,FKL,4,13,HAVEN,1.12,17,23.53,0.35,0.88,0.18,0.06,0.12,L,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2,0,Inga,FKL,1.12,Inga,0,2,0.0,3,0,0.0,2,0,0.0,6,2,33.0,6,2,33.0,FKL,1.0,1.12
ceegu1N,omen,263,23,16,2,7,146.1,18,2,0,2,5280,Inga,FKL,13,11,ASCENT,1.12,24,54.17,0.96,0.67,0.08,0.08,0.0,W,6,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,62,1,1,Inga,FKL,1.12,Inga,1,2,50.0,4,2,50.0,2,0,0.0,3,1,33.0,15,10,67.0,FKL,1.0,1.12
ducK,jett,206,20,18,2,2,128.4,18,2,4,-2,5280,Inga,FKL,13,11,ASCENT,1.12,24,54.17,0.83,0.75,0.08,0.08,0.17,W,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,56,1,1,Inga,FKL,1.12,Inga,1,2,50.0,4,2,50.0,2,0,0.0,3,1,33.0,15,10,67.0,FKL,1.0,1.12
jacobin,breach,179,13,19,9,-6,154.1,22,4,1,3,5280,Inga,FKL,13,11,ASCENT,1.12,24,54.17,0.54,0.79,0.38,0.17,0.04,W,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,5,0,Inga,FKL,1.12,Inga,1,2,50.0,4,2,50.0,2,0,0.0,3,1,33.0,15,10,67.0,FKL,1.0,1.12
Pernalonga,raze,179,14,17,5,-3,131.0,13,3,6,-3,5280,Inga,FKL,13,11,ASCENT,1.12,24,54.17,0.58,0.71,0.21,0.12,0.25,W,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0,1,Inga,FKL,1.12,Inga,1,2,50.0,4,2,50.0,2,0,0.0,3,1,33.0,15,10,67.0,FKL,1.0,1.12
dio9x,cypher,121,9,17,6,-8,68.6,42,0,2,-2,5280,Inga,FKL,13,11,ASCENT,1.12,24,54.17,0.38,0.71,0.25,0.0,0.08,W,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,1,0,Inga,FKL,1.12,Inga,1,2,50.0,4,2,50.0,2,0,0.0,3,1,33.0,15,10,67.0,FKL,1.0,1.12
ducK,jett,261,21,15,3,6,161.4,33,4,2,2,5271,Inga,Vivo,13,11,BIND,1.12,24,54.17,0.88,0.62,0.12,0.17,0.08,W,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,0,0,Inga,Vivo,1.12,Inga,1,2,50.0,3,1,33.0,1,0,0.0,4,2,50.0,16,10,62.0,Vivo Keyd,1.0,1.12
ceegu1N,brimstone,257,21,15,3,6,151.3,15,4,5,-1,5271,Inga,Vivo,13,11,BIND,1.12,24,54.17,0.88,0.62,0.12,0.17,0.21,W,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66,4,0,Inga,Vivo,1.12,Inga,1,2,50.0,3,1,33.0,1,0,0.0,4,2,50.0,16,10,62.0,Vivo Keyd,1.0,1.12
jacobin,breach,249,23,15,9,8,150.3,37,2,2,0,5271,Inga,Vivo,13,11,BIND,1.12,24,54.17,0.96,0.62,0.38,0.08,0.08,W,6,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54,4,1,Inga,Vivo,1.12,Inga,1,2,50.0,3,1,33.0,1,0,0.0,4,2,50.0,16,10,62.0,Vivo Keyd,1.0,1.12
dio9x,cypher,163,14,12,4,2,110.2,24,1,1,0,5271,Inga,Vivo,13,11,BIND,1.12,24,54.17,0.58,0.5,0.17,0.04,0.04,W,3,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,48,2,2,Inga,Vivo,1.12,Inga,1,2,50.0,3,1,33.0,1,0,0.0,4,2,50.0,16,10,62.0,Vivo Keyd,1.0,1.12
Pernalonga,raze,163,12,18,4,-6,92.0,17,0,3,-3,5271,Inga,Vivo,13,11,BIND,1.12,24,54.17,0.5,0.75,0.17,0.0,0.12,W,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,Inga,Vivo,1.12,Inga,1,2,50.0,3,1,33.0,1,0,0.0,4,2,50.0,16,10,62.0,Vivo Keyd,1.0,1.12
Pernalonga,raze,250,18,16,4,2,152.6,18,3,5,-2,5271,Inga,Vivo,9,13,ASCENT,1.12,22,40.91,0.82,0.73,0.18,0.14,0.23,L,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,2,0,Inga,Vivo,1.12,Inga,1,2,50.0,3,1,33.0,2,0,0.0,4,2,50.0,13,6,46.0,Vivo Keyd,1.0,1.12
ceegu1N,omen,193,15,15,4,0,129.0,17,2,3,-1,5271,Inga,Vivo,9,13,ASCENT,1.12,22,40.91,0.68,0.68,0.18,0.09,0.14,L,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,1,0,Inga,Vivo,1.12,Inga,1,2,50.0,3,1,33.0,2,0,0.0,4,2,50.0,13,6,46.0,Vivo Keyd,1.0,1.12
dio9x,cypher,184,16,15,2,1,103.2,29,1,0,1,5271,Inga,Vivo,9,13,ASCENT,1.12,22,40.91,0.73,0.68,0.09,0.05,0.0,L,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0,Inga,Vivo,1.12,Inga,1,2,50.0,3,1,33.0,2,0,0.0,4,2,50.0,13,6,46.0,Vivo Keyd,1.0,1.12
jacobin,breach,171,13,15,7,-2,116.2,34,0,2,-2,5271,Inga,Vivo,9,13,ASCENT,1.12,22,40.91,0.59,0.68,0.32,0.0,0.09,L,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2,0,Inga,Vivo,1.12,Inga,1,2,50.0,3,1,33.0,2,0,0.0,4,2,50.0,13,6,46.0,Vivo Keyd,1.0,1.12
ducK,jett,126,10,16,1,-6,81.5,21,1,5,-4,5271,Inga,Vivo,9,13,ASCENT,1.12,22,40.91,0.45,0.73,0.05,0.05,0.23,L,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1,0,Inga,Vivo,1.12,Inga,1,2,50.0,3,1,33.0,2,0,0.0,4,2,50.0,13,6,46.0,Vivo Keyd,1.0,1.12
jacobin,raze,361,27,11,8,16,209.5,27,4,2,2,5271,Inga,Vivo,13,8,HAVEN,1.12,21,61.9,1.29,0.52,0.38,0.19,0.1,W,4,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,95,2,2,Inga,Vivo,1.12,Inga,2,2,100.0,2,2,100.0,2,0,0.0,7,4,57.0,10,7,70.0,Vivo Keyd,1.0,1.12
ceegu1N,brimstone,222,17,13,4,4,120.0,26,3,2,1,5271,Inga,Vivo,13,8,HAVEN,1.12,21,61.9,0.81,0.62,0.19,0.14,0.1,W,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,3,1,Inga,Vivo,1.12,Inga,2,2,100.0,2,2,100.0,2,0,0.0,7,4,57.0,10,7,70.0,Vivo Keyd,1.0,1.12
Pernalonga,phoenix,199,13,14,5,-1,136.0,19,3,3,0,5271,Inga,Vivo,13,8,HAVEN,1.12,21,61.9,0.62,0.67,0.24,0.14,0.14,W,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60,1,0,Inga,Vivo,1.12,Inga,2,2,100.0,2,2,100.0,2,0,0.0,7,4,57.0,10,7,70.0,Vivo Keyd,1.0,1.12
dio9x,sova,129,10,13,11,-3,84.8,21,0,2,-2,5271,Inga,Vivo,13,8,HAVEN,1.12,21,61.9,0.48,0.62,0.52,0.0,0.1,W,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34,2,1,Inga,Vivo,1.12,Inga,2,2,100.0,2,2,100.0,2,0,0.0,7,4,57.0,10,7,70.0,Vivo Keyd,1.0,1.12
ducK,cypher,118,10,17,5,-7,68.0,14,2,0,2,5271,Inga,Vivo,13,8,HAVEN,1.12,21,61.9,0.48,0.81,0.24,0.1,0.0,W,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,Inga,Vivo,1.12,Inga,2,2,100.0,2,2,100.0,2,0,0.0,7,4,57.0,10,7,70.0,Vivo Keyd,1.0,1.12
ducK,jett,284,22,18,3,4,153.5,26,6,1,5,5254,Inga,Feio,10,13,ASCENT,1.11,23,43.48,0.96,0.78,0.13,0.26,0.04,L,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52,2,0,Inga,Feio,1.11,Inga,1,2,50.0,3,1,33.0,3,0,0.0,4,2,50.0,13,7,54.0,Feios e Freios,1.0,1.11
jacobin,breach,280,23,16,8,7,155.2,28,0,1,-1,5254,Inga,Feio,10,13,ASCENT,1.11,23,43.48,1.0,0.7,0.35,0.0,0.04,L,4,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,59,2,1,Inga,Feio,1.11,Inga,1,2,50.0,3,1,33.0,3,0,0.0,4,2,50.0,13,7,54.0,Feios e Freios,1.0,1.11
dio9x,sova,173,15,18,4,-3,96.9,22,4,2,2,5254,Inga,Feio,10,13,ASCENT,1.11,23,43.48,0.65,0.78,0.17,0.17,0.09,L,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2,0,Inga,Feio,1.11,Inga,1,2,50.0,3,1,33.0,3,0,0.0,4,2,50.0,13,7,54.0,Feios e Freios,1.0,1.11
Pernalonga,reyna,161,12,18,6,-6,111.8,13,1,5,-4,5254,Inga,Feio,10,13,ASCENT,1.11,23,43.48,0.52,0.78,0.26,0.04,0.22,L,2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42,1,0,Inga,Feio,1.11,Inga,1,2,50.0,3,1,33.0,3,0,0.0,4,2,50.0,13,7,54.0,Feios e Freios,1.0,1.11
ceegu1N,omen,118,7,18,5,-11,80.7,11,1,2,-1,5254,Inga,Feio,10,13,ASCENT,1.11,23,43.48,0.3,0.78,0.22,0.04,0.09,L,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,1,0,Inga,Feio,1.11,Inga,1,2,50.0,3,1,33.0,3,0,0.0,4,2,50.0,13,7,54.0,Feios e Freios,1.0,1.11
dio9x,sova,257,16,17,7,-1,150.6,14,2,1,1,5254,Inga,Feio,13,7,HAVEN,1.11,20,65.0,0.8,0.85,0.35,0.1,0.05,W,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46,1,0,Inga,Feio,1.11,Inga,2,2,100.0,2,2,100.0,0,0,,6,5,83.0,12,6,50.0,Feios e Freios,1.0,1.11
Pernalonga,phoenix,224,17,15,2,2,128.8,15,2,0,2,5254,Inga,Feio,13,7,HAVEN,1.11,20,65.0,0.85,0.75,0.1,0.1,0.0,W,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51,0,1,Inga,Feio,1.11,Inga,2,2,100.0,2,2,100.0,0,0,,6,5,83.0,12,6,50.0,Feios e Freios,1.0,1.11
ceegu1N,brimstone,211,16,12,2,4,138.5,22,3,2,1,5254,Inga,Feio,13,7,HAVEN,1.11,20,65.0,0.8,0.6,0.1,0.15,0.1,W,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54,3,1,Inga,Feio,1.11,Inga,2,2,100.0,2,2,100.0,0,0,,6,5,83.0,12,6,50.0,Feios e Freios,1.0,1.11
ducK,jett,191,13,11,4,2,128.3,26,3,3,0,5254,Inga,Feio,13,7,HAVEN,1.11,20,65.0,0.65,0.55,0.2,0.15,0.15,W,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,1,1,Inga,Feio,1.11,Inga,2,2,100.0,2,2,100.0,0,0,,6,5,83.0,12,6,50.0,Feios e Freios,1.0,1.11
jacobin,killjoy,163,13,9,3,4,89.8,18,2,2,0,5254,Inga,Feio,13,7,HAVEN,1.11,20,65.0,0.65,0.45,0.15,0.1,0.1,W,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39,2,2,Inga,Feio,1.11,Inga,2,2,100.0,2,2,100.0,0,0,,6,5,83.0,12,6,50.0,Feios e Freios,1.0,1.11
ceegu1N,brimstone,299,23,16,6,7,208.4,20,4,2,2,5254,Inga,Feio,13,10,BIND,1.11,23,56.52,1.0,0.7,0.26,0.17,0.09,W,2,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,81,4,0,Inga,Feio,1.11,Inga,1,2,50.0,3,1,33.0,3,3,100.0,3,1,33.0,14,8,57.0,Feios e Freios,1.0,1.11
Pernalonga,raze,233,17,17,6,0,137.2,12,2,3,-1,5254,Inga,Feio,13,10,BIND,1.11,23,56.52,0.74,0.74,0.26,0.09,0.13,W,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50,0,1,Inga,Feio,1.11,Inga,1,2,50.0,3,1,33.0,3,3,100.0,3,1,33.0,14,8,57.0,Feios e Freios,1.0,1.11
jacobin,breach,221,16,15,14,1,141.5,26,0,1,-1,5254,Inga,Feio,13,10,BIND,1.11,23,56.52,0.7,0.65,0.61,0.0,0.04,W,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47,4,1,Inga,Feio,1.11,Inga,1,2,50.0,3,1,33.0,3,3,100.0,3,1,33.0,14,8,57.0,Feios e Freios,1.0,1.11
ducK,jett,198,17,20,1,-3,115.8,25,4,3,1,5254,Inga,Feio,13,10,BIND,1.11,23,56.52,0.74,0.87,0.04,0.17,0.13,W,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0,Inga,Feio,1.11,Inga,1,2,50.0,3,1,33.0,3,3,100.0,3,1,33.0,14,8,57.0,Feios e Freios,1.0,1.11
dio9x,cypher,128,11,13,3,-2,94.6,23,1,3,-2,5254,Inga,Feio,13,10,BIND,1.11,23,56.52,0.48,0.57,0.13,0.04,0.13,W,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50,1,2,Inga,Feio,1.11,Inga,1,2,50.0,3,1,33.0,3,3,100.0,3,1,33.0,14,8,57.0,Feios e Freios,1.0,1.11
ceegu1N,brimstone,302,19,7,3,12,165.1,17,3,0,3,5242,Inga,Per,13,3,BIND,1.11,16,81.25,1.19,0.44,0.19,0.19,0.0,W,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,2,0,Inga,Per,1.11,Inga,2,2,100.0,2,2,100.0,0,0,,3,3,100.0,11,8,73.0,Perfect AIM,1.0,1.11
ducK,jett,234,13,7,2,6,131.3,23,6,2,4,5242,Inga,Per,13,3,BIND,1.11,16,81.25,0.81,0.44,0.12,0.38,0.12,W,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0,0,Inga,Per,1.11,Inga,2,2,100.0,2,2,100.0,0,0,,3,3,100.0,11,8,73.0,Perfect AIM,1.0,1.11
Pernalonga,raze,217,12,10,6,2,155.2,11,1,1,0,5242,Inga,Per,13,3,BIND,1.11,16,81.25,0.75,0.62,0.38,0.06,0.06,W,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,1,0,Inga,Per,1.11,Inga,2,2,100.0,2,2,100.0,0,0,,3,3,100.0,11,8,73.0,Perfect AIM,1.0,1.11
jacobin,breach,193,12,7,10,5,116.4,18,2,1,1,5242,Inga,Per,13,3,BIND,1.11,16,81.25,0.75,0.44,0.62,0.12,0.06,W,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,4,1,Inga,Per,1.11,Inga,2,2,100.0,2,2,100.0,0,0,,3,3,100.0,11,8,73.0,Perfect AIM,1.0,1.11
dio9x,cypher,187,13,8,2,5,105.0,26,0,0,0,5242,Inga,Per,13,3,BIND,1.11,16,81.25,0.81,0.5,0.12,0.0,0.0,W,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,1,0,Inga,Per,1.11,Inga,2,2,100.0,2,2,100.0,0,0,,3,3,100.0,11,8,73.0,Perfect AIM,1.0,1.11
gtnziN,raze,285,30,18,11,12,195.5,10,2,2,0,8296,VKS,Vivo,16,14,BIND,,30,53.33,1.0,0.6,0.37,0.07,0.07,W,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,1,1,VKS,Vivo,,VKS,1,2,50.0,2,1,50.0,2,0,0.0,5,2,40.0,21,13,62.0,Vivo Keyd,1.0,
Sacy,sova,264,28,18,11,10,158.9,31,4,0,4,8296,VKS,Vivo,16,14,BIND,,30,53.33,0.93,0.6,0.37,0.13,0.0,W,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,2,1,VKS,Vivo,,VKS,1,2,50.0,2,1,50.0,2,0,0.0,5,2,40.0,21,13,62.0,Vivo Keyd,1.0,
saadhak,cypher,247,24,22,8,2,139.1,27,7,2,5,8296,VKS,Vivo,16,14,BIND,,30,53.33,0.8,0.73,0.27,0.23,0.07,W,4,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,43,2,1,VKS,Vivo,,VKS,1,2,50.0,2,1,50.0,2,0,0.0,5,2,40.0,21,13,62.0,Vivo Keyd,1.0,
frz,reyna,211,23,17,7,6,129.3,22,6,6,0,8296,VKS,Vivo,16,14,BIND,,30,53.33,0.77,0.57,0.23,0.2,0.2,W,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0,0,VKS,Vivo,,VKS,1,2,50.0,2,1,50.0,2,0,0.0,5,2,40.0,21,13,62.0,Vivo Keyd,1.0,
sutecas,omen,100,9,19,11,-10,74.8,14,0,1,-1,8296,VKS,Vivo,16,14,BIND,,30,53.33,0.3,0.63,0.37,0.0,0.03,W,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,7,1,VKS,Vivo,,VKS,1,2,50.0,2,1,50.0,2,0,0.0,5,2,40.0,21,13,62.0,Vivo Keyd,1.0,
saadhak,cypher,417,28,8,9,20,235.8,25,4,1,3,8296,VKS,Vivo,13,5,HAVEN,,18,72.22,1.56,0.44,0.5,0.22,0.06,W,3,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98,4,0,VKS,Vivo,,VKS,1,2,50.0,4,1,25.0,0,0,,3,2,67.0,11,10,91.0,Vivo Keyd,1.0,
gtnziN,raze,265,17,9,1,8,148.6,18,5,0,5,8296,VKS,Vivo,13,5,HAVEN,,18,72.22,0.94,0.5,0.06,0.28,0.0,W,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65,3,0,VKS,Vivo,,VKS,1,2,50.0,4,1,25.0,0,0,,3,2,67.0,11,10,91.0,Vivo Keyd,1.0,
Sacy,sova,254,15,7,9,8,174.9,30,2,0,2,8296,VKS,Vivo,13,5,HAVEN,,18,72.22,0.83,0.39,0.5,0.11,0.0,W,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,95,2,1,VKS,Vivo,,VKS,1,2,50.0,4,1,25.0,0,0,,3,2,67.0,11,10,91.0,Vivo Keyd,1.0,
frz,phoenix,137,9,12,2,-3,89.7,21,2,3,-1,8296,VKS,Vivo,13,5,HAVEN,,18,72.22,0.5,0.67,0.11,0.11,0.17,W,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,0,VKS,Vivo,,VKS,1,2,50.0,4,1,25.0,0,0,,3,2,67.0,11,10,91.0,Vivo Keyd,1.0,
sutecas,omen,78,5,10,5,-5,48.9,12,0,1,-1,8296,VKS,Vivo,13,5,HAVEN,,18,72.22,0.28,0.56,0.28,0.0,0.06,W,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2,0,VKS,Vivo,,VKS,1,2,50.0,4,1,25.0,0,0,,3,2,67.0,11,10,91.0,Vivo Keyd,1.0,
frz,phoenix,280,17,14,5,3,173.2,28,3,3,0,8292,VKS,P,13,5,HAVEN,,18,72.22,0.94,0.78,0.28,0.17,0.17,W,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0,0,VKS,P,,VKS,1,2,50.0,3,1,33.0,1,0,0.0,4,3,75.0,10,9,90.0,AU POINT,1.0,
saadhak,cypher,251,15,9,3,6,158.3,29,3,1,2,8292,VKS,P,13,5,HAVEN,,18,72.22,0.83,0.5,0.17,0.17,0.06,W,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73,3,0,VKS,P,,VKS,1,2,50.0,3,1,33.0,1,0,0.0,4,3,75.0,10,9,90.0,AU POINT,1.0,
