Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Map,Patch
krain,2,0,0,0.0,0.0,0,0.0,0.0,0.0,37,0,0,5281,FF,NEW,ASCENT,
fzkk,3,1,1,0.0,0.0,0,0.0,0.0,0.0,85,0,1,5281,FF,NEW,ASCENT,
dragonite,3,0,0,0.0,0.0,0,0.0,0.0,0.0,64,0,0,5281,FF,NEW,ASCENT,
ad1,2,0,0,0.0,0.0,1,0.0,0.0,0.0,77,0,0,5281,NEW,FF,ASCENT,
planE,1,1,0,0.0,0.0,0,0.0,0.0,0.0,66,5,0,5281,NEW,FF,ASCENT,
az9zelll,1,0,1,0.0,0.0,0,0.0,0.0,0.0,64,0,0,5281,NEW,FF,ASCENT,
luqz,2,0,0,0.0,0.0,0,0.0,0.0,0.0,40,0,0,5281,NEW,FF,ASCENT,
jayp,2,0,0,0.0,0.0,0,0.0,0.0,0.0,32,0,0,5281,NEW,FF,ASCENT,
v1xen,2,1,1,0.0,0,0,1,0.0,0.0,65,7,0,5281,FF,NEW,SPLIT,
delevingne,1,0,0,0.0,0,0,0,0.0,0.0,27,0,0,5281,FF,NEW,SPLIT,
krain,5,0,0,0.0,0,0,0,0.0,0.0,79,2,0,5281,FF,NEW,SPLIT,
fzkk,6,1,0,0.0,1,0,0,0.0,0.0,76,0,0,5281,FF,NEW,SPLIT,
dragonite,5,0,0,0.0,1,0,0,0.0,0.0,55,1,0,5281,FF,NEW,SPLIT,
ad1,1,0,0,0.0,0,0,0,0.0,0.0,43,0,0,5281,NEW,FF,SPLIT,
planE,2,0,0,0.0,0,0,0,0.0,0.0,60,1,0,5281,NEW,FF,SPLIT,
az9zelll,1,1,0,0.0,1,0,0,0.0,0.0,33,0,0,5281,NEW,FF,SPLIT,
luqz,0,4,0,0.0,0,1,0,0.0,0.0,70,0,0,5281,NEW,FF,SPLIT,
jayp,3,0,0,0.0,0,0,0,0.0,0.0,50,1,1,5281,NEW,FF,SPLIT,
v1xen,3,0,0,0.0,0.0,0,0.0,0.0,0.0,72,6,0,5269,FF,ATHZ,SPLIT,
delevingne,1,2,1,0.0,0.0,1,0.0,0.0,0.0,58,2,0,5269,FF,ATHZ,SPLIT,
krain,2,1,0,0.0,0.0,0,0.0,0.0,0.0,47,1,1,5269,FF,ATHZ,SPLIT,
